"","word","freq"
"1139","carpet",5
"1140","carpets",2
"1141","carren",7
"1142","carriage",10
"1143","carribean",2
"1144","carrizal",6
"1145","carrol",3
"1146","carroll",171
"1147","carry",5
"1148","cars",7
"1149","cart",4
"1150","carved",2
"1151","casa",13
"1152","casablanca",10
"1153","case",17
"1154","cash",2
"1155","casino",4
"1156","casper",30
"1157","cast",6
"1158","castello",5
"1159","casting",2
"1160","castings",2
"1161","castle",2
"1162","castlebraid",2
"1163","casual",11
"1164","cat",278
"1165","catch",19
"1166","catches",2
"1167","catching",2
"1168","cater",22
"1169","catering",9
"1170","caters",4
"1171","catfish",8
"1172","cathedral",8
"1173","catholic",2
"1174","catlovers",3
"1175","caton",3
"1176","cats",125
"1177","caucasian",3
"1178","cause",3
"1179","cave",2
"1180","cbg",2
"1181","cbq",4
"1182","cedar",3
"1183","ceiling",197
"1184","ceilings",983
"1185","celebrate",3
"1186","celebrated",3
"1187","celebrates",3
"1188","celebration",2
"1189","celings",5
"1190","cell",2
"1191","celling",5
"1192","cement",2
"1193","cemetary",3
"1194","cemetery",27
"1195","cent",3
"1196","center",876
"1197","centeratlantic",9
"1198","centered",7
"1199","centers",24
"1200","centerstargetold",4
"1201","central",502
"1202","centralized",2
"1203","centrally",210
"1204","centrallylocated",3
"1205","centre",21
"1206","centred",2
"1207","centric",2
"1208","century",85
"1209","centuryold",2
"1210","ceramic",2
"1211","cerca",2
"1212","cereal",11
"1213","cereals",3
"1214","certain",4
"1215","certainly",4
"1216","certified",2
"1217","chain",2
"1218","chains",3
"1219","chair",86
"1220","chairnight",2
"1221","chairs",82
"1222","chaise",12
"1223","chalk",2
"1224","chalkboard",3
"1225","chambre",8
"1226","chambres",2
"1227","champion",4
"1228","champs",13
"1229","chance",12
"1230","chance”",2
"1231","chandelier",6
"1232","chandeliers",5
"1233","change",13
"1234","changed",4
"1235","changes",8
"1236","changing",16
"1237","channel",18
"1238","channels",29
"1239","chaos",10
"1240","character",100
"1241","characteristic",2
"1242","characteristicallybrooklyn",2
"1243","charcoal",4
"1244","charge",15
"1245","charging",3
"1246","charismatic",2
"1247","charles",2
"1248","charlie",3
"1249","charm",199
"1250","charmed",3
"1251","charmer",2
"1252","charming",614
"1253","charmingly",6
"1254","charmpartment",2
"1255","charms",7
"1256","charter",2
"1257","charts",2
"1258","chase",18
"1259","chassidic",3
"1260","chat",9
"1261","chateau",3
"1262","chauncey",4
"1263","chavelas",14
"1264","cheap",47
"1265","cheaper",4
"1266","cheapest",6
"1267","check",157
"1268","checkin",37
"1269","checking",6
"1270","checkins",2
"1271","checkout",10
"1272","cheerful",13
"1273","cheers",8
"1274","cheery",7
"1275","cheese",6
"1276","chef",14
"1277","cheffriendly",2
"1278","chefs",48
"1279","chelsea",7
"1280","chemex",2
"1281","chemical",3
"1282","cherry",7
"1283","cheryls",2
"1284","chest",11
"1285","chez",16
"1286","chi",3
"1287","chic",72
"1288","chick",2
"1289","chicken",13
"1290","chickens",4
"1291","chickys",5
"1292","child",40
"1293","childfriendly",2
"1294","children",70
"1295","childrens",54
"1296","childs",8
"1297","chile",2
"1298","chill",129
"1299","chilled",10
"1300","chilling",7
"1301","chillsafe",2
"1302","chilly",2
"1303","chilos",5
"1304","chimneys",2
"1305","chimu",3
"1306","china",12
"1307","chinatown",33
"1308","chinese",25
"1309","chipotle",3
"1310","chirping",8
"1311","choc",2
"1312","chockfull",2
"1313","chocolate",6
"1314","chocolatte",2
"1315","choice",45
"1316","choices",10
"1317","choose",34
"1318","choosing",5
"1319","chord",2
"1320","chose",2
"1321","christmas",33
"1322","christmasnew",2
"1323","chrome",2
"1324","chromecast",11
"1325","chrysler",9
"1326","chuko",6
"1327","church",76
"1328","churches",8
"1329","cigs",2
"1330","cinema",36
"1331","cinemas",34
"1332","cinematic",3
"1333","cinnamon",2
"1334","circa",5
"1335","circumstances",2
"1336","circus",2
"1337","citi",31
"1338","citibike",76
"1339","citibikes",21
"1340","cities",8
"1341","city",1660
"1342","city’s",4
"1343","citymanhattan",2
"1344","citys",24
"1345","cityscapes",2
"1346","citytry",4
"1347","citywide",7
"1348","civic",34
"1349","civil",14
"1350","clark",3
"1351","class",30
"1352","classes",5
"1353","classic",182
"1354","classical",6
"1355","classimmigrantartist",3
"1356","classon",17
"1357","classroom",2
"1358","classy",9
"1359","claw",10
"1360","clawfoot",14
"1361","clean",1565
"1362","cleaned",11
"1363","cleaner",2
"1364","cleaners",21
"1365","cleaning",53
"1366","cleanings",2
"1367","cleanliness",18
"1368","cleanness",3
"1369","clear",10
"1370","cleared",3
"1371","clem",2
"1372","click",7
"1373","clients",3
"1374","climate",4
"1375","climatecontrolled",3
"1376","climb",3
"1377","climbing",6
"1378","clinton",409
"1379","clintonhill",4
"1380","clintonwashington",11
"1381","close",3962
"1382","closeby",9
"1383","closed",13
"1384","closely",3
"1385","closer",14
"1386","closes",2
"1387","closest",27
"1388","closet",651
"1389","closetdresser",3
"1390","closets",55
"1391","cloth",2
"1392","clothes",44
"1393","clothing",47
"1394","clover",4
"1395","club",70
"1396","clubs",82
"1397","clutter",10
"1398","cluttered",4
"1399","clutterfree",2
"1400","cntr",3
"1401","coach",4
"1402","coal",2
"1403","coast",3
"1404","cobble",123
"1405","cobblestone",4
"1406","cobra",4
"1407","cocina",4
"1408","cocktail",25
"1409","cocktails",14
"1410","cocoa",2
"1411","code",17
"1412","coded",3
"1413","coders",2
"1414","codes",2
"1415","coed",6
"1416","coffee",1284
"1417","coffeemaker",3
"1418","coffees",4
"1419","coffeeshop",4
"1420","coffeeshops",21
"1421","coffeetea",12
"1422","coffeshops",2
"1423","coffey",5
"1424","cohabitants",2
"1425","cohousing",2
"1426","coin",9
"1427","coinoperated",3
"1428","colador",15
"1429","cold",11
"1430","colearning",3
"1431","colette",7
"1432","colina",3
"1433","coliving",53
"1434","colivingclub",3
"1435","collected",6
"1436","collectibles",2
"1437","collection",25
"1438","collective",10
"1439","college",66
"1440","collie",2
"1441","colombia",2
"1442","colonial",3
"1443","colonic",2
"1444","color",13
"1445","colored",3
"1446","colorful",70
"1447","colors",20
"1448","colson",2
"1449","columbia",5
"1450","combination",10
"1451","combined",8
"1452","combines",4
"1453","combo",9
"1454","come",534
"1455","comedy",7
"1456","comego",3
"1457","comes",209
"1458","comfiest",3
"1459","comfort",162
"1460","comfortable",1409
"1461","comfortably",378
"1462","comforter",8
"1463","comforting",6
"1464","comforts",58
"1465","comfy",847
"1466","coming",163
"1467","commentaires",2
"1468","comments",3
"1469","commerces",2
"1470","commercial",18
"1471","commodities",2
"1472","commodore",6
"1473","common",291
"1474","commons",16
"1475","communal",63
"1476","communally",6
"1477","commune",3
"1478","communicate",5
"1479","communication",4
"1480","communities",5
"1481","community",144
"1482","communityoriented",2
"1483","commute",192
"1484","commuter",2
"1485","commutes",5
"1486","commuting",4
"1487","cómodo",2
"1488","compact",10
"1489","compagnons",2
"1490","companies",5
"1491","company",49
"1492","compared",3
"1493","compensated",2
"1494","complaints",2
"1495","complementary",2
"1496","complete",144
"1497","completed",11
"1498","completely",102
"1499","completelyprivate",2
"1500","complex",18
"1501","compliance",3
"1502","compliment",2
"1503","complimentary",34
"1504","compost",2
"1505","compound",2
"1506","comprises",3
"1507","compromised",2
"1508","compromising",2
"1509","computer",20
"1510","con",14
"1511","concept",19
"1512","concerns",4
"1513","concert",17
"1514","concerts",13
"1515","concierge",9
"1516","concord",2
"1517","concrete",11
"1518","condition",14
"1519","conditioned",27
"1520","conditioner",40
"1521","conditioners",7
"1522","conditioning",94
"1523","conditions",2
"1524","condo",126
"1525","condominium",3
"1526","conducive",7
"1527","coney",125
"1528","conference",2
"1529","confident",3
"1530","configurable",2
"1531","configured",2
"1532","confirm",7
"1533","confirmed",5
"1534","confort",5
"1535","confortable",12
"1536","congested",3
"1537","connect",18
"1538","connected",49
"1539","connecting",17
"1540","connection",41
"1541","connections",18
"1542","connectivity",2
"1543","connects",21
"1544","cons",2
"1545","conscious",7
"1546","consecutive",2
"1547","consider",6
"1548","considerate",12
"1549","consideration",3
"1550","considered",11
"1551","considering",5
"1552","consist",4
"1553","consisting",2
"1554","consists",18
"1555","console",2
"1556","constant",3
"1557","constantly",8
"1558","constructed",13
"1559","construction",23
"1560","consult",2
"1561","consultant",3
"1562","consultations",2
"1563","contact",79
"1564","contacting",3
"1565","contained",9
"1566","containing",2
"1567","contains",28
"1568","contemporary",51
"1569","contents",10
"1570","contest",2
"1571","continental",15
"1572","continue",8
"1573","continued",2
"1574","continues",4
"1575","contrast",2
"1576","control",23
"1577","controlled",10
"1578","convenience",140
"1579","convenience”",2
"1580","conveniences",31
"1581","convenient",521
"1582","conveniently",395
"1583","conventionally",2
"1584","conversation",7
"1585","conversational",2
"1586","conversion",6
"1587","convert",4
"1588","convertable",2
"1589","converted",130
"1590","converter",3
"1591","convertible",20
"1592","converting",2
"1593","converts",18
"1594","cook",137
"1595","cooked",4
"1596","cooker",8
"1597","cookies",9
"1598","cooking",138
"1599","cookouts",2
"1600","cooks",12
"1601","cooktop",2
"1602","cookware",7
"1603","cool",576
"1604","coolcomfychic",2
"1605","cooler",7
"1606","coolest",121
"1607","coolhip",2
"1608","cooling",2
"1609","coolness",3
"1610","coop",31
"1611","cooper",17
"1612","cooperative",6
"1613","cop",2
"1614","copious",2
"1615","coppie",2
"1616","core",6
"1617","corn",2
"1618","corner",558
"1619","corners",6
"1620","corporate",9
"1621","correct",2
"1622","corridor",2
"1623","cortelyou",51
"1624","cortez",4
"1625","cosiness",2
"1626","cost",27
"1627","costs",5
"1628","costumes",2
"1629","cosy",107
"1630","cot",9
"1631","cottage",15
"1632","cotton",19
"1633","couch",433
"1634","couchbed",2
"1635","couches",52
"1636","couchfuton",3
"1637","couldnt",16
"1638","count",8
"1639","counter",29
"1640","counters",6
"1641","countertop",3
"1642","countertops",10
"1643","countless",56
"1644","countries",3
"1645","country",21
"1646","countryside",2
"1647","county",15
"1648","coupes",3
"1649","couple",481
"1650","couples",1987
"1651","couplessolo",2
"1652","course",26
"1653","court",57
"1654","courtelyou",2
"1655","courteous",8
"1656","courtesy",4
"1657","courts",14
"1658","courtyard",78
"1659","cousin",4
"1660","cousins",3
"1661","cove",7
"1662","cover",6
"1663","covered",18
"1664","covering",3
"1665","covers",7
"1666","covert",11
"1667","coveted",15
"1668","coyoacan",12
"1669","coziest",7
"1670","coziness",352
"1671","cozy",1775
"1672","cozying",3
"1673","cpt",3
"1674","crab",3
"1675","crabby",2
"1676","crackers",6
"1677","cradle",2
"1678","craft",11
"1679","crafted",10
"1680","craftsmanship",3
"1681","cramped",6
"1682","crash",33
"1683","crashing",2
"1684","crashpad",2
"1685","crates",2
"1686","craziness",7
"1687","crazy",12
"1688","cream",18
"1689","creamery",13
"1690","create",42
"1691","created",10
"1692","creates",7
"1693","creating",11
"1694","creation",3
"1695","creative",174
"1696","creatives",35
"1697","creativity",17
"1698","creators",4
"1699","creature",2
"1700","creatures",2
"1701","crema",2
"1702","crew",6
"1703","crib",69
"1704","crime",2
"1705","crisp",3
"1706","critically",3
"1707","crocus",4
"1708","cross",16
"1709","crosses",3
"1710","crossfit",3
"1711","crossroads",8
"1712","crosstown",2
"1713","crowd",4
"1714","crowded",6
"1715","crowds",7
"1716","crown",398
"1717","crowne",2
"1718","crownheights",2
"1719","crownprospect",2
"1720","crueltyfree",3
"1721","cruiser",2
"1722","crystals",4
"1723","ctown",7
"1724","ctr",5
"1725","ctrain",8
"1726","cuadras",4
"1727","cuarto",2
"1728","cuban",3
"1729","cubicle",2
"1730","cuddle",5
"1731","cuddles",3
"1732","cuddly",10
"1733","cuervo",3
"1734","cuisine",32
"1735","cuisines",7
"1736","culinary",8
"1737","cultivates",2
"1738","cultural",59
"1739","culturally",20
"1740","culture",110
"1741","culturerich",2
"1742","cultures",14
"1743","cup",18
"1744","cupboard",3
"1745","cupcake",2
"1746","cups",5
"1747","curated",22
"1748","curiosities",3
"1749","curious",3
"1750","curl",3
"1751","current",17
"1752","currently",34
"1753","curtain",13
"1754","curtained",2
"1755","curtains",25
"1756","curved",3
"1757","cushion",2
"1758","cusp",6
"1759","custom",33
"1760","cute",313
"1761","cutest",10
"1762","cutlery",4
"1763","cutting",3
"1764","cuttingedge",2
"1765","cvs",7
"1766","cycle",6
"1767","cycling",6
"1768","cyclone",3
"1769","cyclones",2
"1770","cypress",11
"1771","dab",5
"1772","daddy",4
"1773","daffaires",3
"1774","dahlias",3
"1775","daily",34
"1776","dakar",2
"1777","dallas",7
"1778","dan",3
"1779","dance",23
"1780","dancer",2
"1781","dancers",2
"1782","dancing",6
"1783","dandelion",5
"1784","daniel",2
"1785","danish",3
"1786","dans",16
"1787","dappled",2
"1788","dar",2
"1789","dark",9
"1790","darkness",2
"1791","darling",2
"1792","dart",2
"1793","data",4
"1794","date",17
"1795","dated",3
"1796","dates",55
"1797","daughter",3
"1798","daughters",3
"1799","day",451
"1800","daya",2
"1801","daybed",27
"1802","daylight",11
"1803","daynight",3
"1804","days",138
"1805","daytime",8
"1806","dbl",3
"1807","dble",2
"1808","dead",11
"1809","deal",32
"1810","dear",7
"1811","debido",2
"1812","dec",37
"1813","decades",2
"1814","decatur",2
"1815","december",29
"1816","decent",17
"1817","decide",11
"1818","decided",5
"1819","deciding",2
"1820","deck",408
"1821","deckbalcony",2
"1822","decked",7
"1823","decks",12
"1824","declined",2
"1825","deco",9
"1826","decompress",6
"1827","decor",140
"1828","décor",11
"1829","decorated",201
"1830","decorating",2
"1831","decoration",8
"1832","decorations",9
"1833","decorative",30
"1834","dedicated",18
"1835","deep",38
"1836","def",2
"1837","defiance",5
"1838","definitely",25
"1839","definition",2
"1840","degree",9
"1841","degrees",3
"1842","dekalb",94
"1843","del",4
"1844","delancey",2
"1845","delaney",2
"1846","delays",2
"1847","deli",51
"1848","delicatessens",2
"1849","delicious",74
"1850","delight",14
"1851","delighted",5
"1852","delightful",15
"1853","delightfully",3
"1854","delights",6
"1855","delis",102
"1856","delish",2
"1857","delivered",2
"1858","delivery",10
"1859","delmano",18
"1860","deluxe",21
"1861","demand",3
"1862","den",18
"1863","depart",2
"1864","department",5
"1865","departure",2
"1866","depending",29
"1867","deposit",14
"1868","depot",3
"1869","depots",2
"1870","dept",2
"1871","der",3
"1872","des",2
"1873","describe",3
"1874","description",47
"1875","deserve",3
"1876","design",84
"1877","designated",4
"1878","designed",79
"1879","designer",93
"1880","designers",14
"1881","designing",2
"1882","designs",3
"1883","desirable",35
"1884","desire",6
"1885","desired",8
"1886","desires",4
"1887","desk",378
"1888","desks",10
"1889","desktop",4
"1890","despite",6
"1891","destination",17
"1892","destinations",13
"1893","detached",5
"1894","detail",38
"1895","detailed",19
"1896","detailing",3
"1897","details",204
"1898","detectors",2
"1899","detergent",2
"1900","deutsch",2
"1901","developed",3
"1902","developing",3
"1903","development",7
"1904","devocion",3
"1905","diamond",15
"1906","dick",3
"1907","didnt",4
"1908","die",5
"1909","diets",2
"1910","difference",2
"1911","different",149
"1912","difficult",3
"1913","diffused",2
"1914","digital",13
"1915","digs",4
"1916","diligently",2
"1917","dillingers",24
"1918","dimensions",2
"1919","dimmer",3
"1920","dine",28
"1921","dinein",4
"1922","diner",62
"1923","diners",8
"1924","dinette",6
"1925","dining",540
"1926","diningkitchen",2
"1927","diningliving",5
"1928","diningroom",2
"1929","dinner",61
"1930","dinners",8
"1931","dinnerware",3
"1932","dinning",28
"1933","dino",3
"1934","direct",89
"1935","direction",24
"1936","directions",23
"1937","directly",158
"1938","director",3
"1939","directors",4
"1940","directv",7
"1941","dirt",2
"1942","disappointed",6
"1943","discount",39
"1944","discounted",10
"1945","discounts",13
"1946","discover",31
"1947","discovered",2
"1948","discovering",3
"1949","discreet",3
"1950","discriminate",4
"1951","discuss",12
"1952","discussed",2
"1953","dish",12
"1954","dishes",13
"1955","dishware",2
"1956","dishwasher",302
"1957","dishwasherlarge",2
"1958","disney",2
"1959","displayed",2
"1960","displays",2
"1961","disponible",2
"1962","disposal",9
"1963","dispositions",2
"1964","dist",2
"1965","distance",1046
"1966","distances",5
"1967","distant",5
"1968","distinct",2
"1969","distr",2
"1970","distribution",2
"1971","district",118
"1972","districts",8
"1973","disturbing",2
"1974","ditaliano",2
"1975","ditmas",96
"1976","dive",22
"1977","diverse",153
"1978","diversity",21
"1979","divided",8
"1980","divider",5
"1981","dividers",2
"1982","divides",2
"1983","divine",2
"1984","division",3
"1985","dix",5
"1986","diy",8
"1987","dnr",10
"1988","doable",2
"1989","dock",9
"1990","docking",3
"1991","docks",2
"1992","doesnt",45
"1993","dog",149
"1994","dogs",49
"1995","dogscats",2
"1996","dokebi",5
"1997","doll",2
"1998","dollar",29
"1999","domestic",9
"2000","dominican",3
"2001","dominos",2
"2002","don’t",2
"2003","donald",2
"2004","donate",3
"2005","donated",2
"2006","done",14
"2007","dont",97
"2008","donut",15
"2009","donuts",46
"2010","door",338
"2011","doorman",141
"2012","doormanelevator",2
"2013","doors",74
"2014","doorstep",24
"2015","doortodoor",6
"2016","doorway",2
"2017","doris",11
"2018","doro",2
"2019","dos",6
"2020","dot",2
"2021","dotory",3
"2022","dotted",3
"2023","double",240
"2024","doubleheight",4
"2025","doubles",8
"2026","doublesize",5
"2027","doublesized",2
"2028","doubt",5
"2029","doug",2
"2030","dough",41
"2031","doughnut",3
"2032","doughnuts",10
"2033","dover",2
"2034","downstairs",139
"2035","downstate",8
"2036","downstatekings",2
"2037","downtime",2
"2038","downtoearth",9
"2039","downtown",632
"2040","dowtown",2
"2041","dozen",7
"2042","dozens",45
"2043","drafthouse",2
"2044","drag",8
"2045","dram",4
"2046","dramatic",3
"2047","draw",4
"2048","drawer",28
"2049","drawers",41
"2050","drawing",2
"2051","drawn",2
"2052","draws",2
"2053","dream",58
"2054","dreamed",4
"2055","dreaming",2
"2056","dreams",2
"2057","dreamy",10
"2058","drench",2
"2059","drenched",60
"2060","dressed",2
"2061","dresser",179
"2062","dressers",13
"2063","dresses",2
"2064","dressing",4
"2065","drier",11
"2066","driggs",4
"2067","drink",62
"2068","drinking",6
"2069","drinks",23
"2070","drip",3
"2071","drive",47
"2072","driveway",17
"2073","driving",16
"2074","drop",14
"2075","dropoff",3
"2076","dropped",2
"2077","dropping",2
"2078","drops",2
"2079","drug",13
"2080","drugs",2
"2081","drugstore",2
"2082","drugstores",2
"2083","dry",18
"2084","dryer",280
"2085","dryers",4
"2086","dsw",2
"2087","duane",12
"2088","duck",13
"2089","duckduck",10
"2090","dude",4
"2091","dudes",2
"2092","due",30
"2093","dumbo",85
"2094","dun",3
"2095","dunkin",31
"2096","dunwell",8
"2097","duo",2
"2098","duplex",571
"2099","duration",7
"2100","duty",2
"2101","duvet",7
"2102","dux",2
"2103","dvd",11
"2104","dvds",3
"2105","dvr",4
"2106","dwell",5
"2107","dwelling",8
"2108","dyer",3
"2109","dyker",3
"2110","dymamic",2
"2111","dynaco",19
"2112","dynamic",14
"2113","eager",5
"2114","eagle",5
"2115","eames",2
"2116","earlier",7
"2117","early",53
"2118","earplugs",2
"2119","earth",12
"2120","earthy",2
"2121","ease",18
"2122","easier",3
"2123","easily",153
"2124","east",605
"2125","eastern",59
"2126","eastfacing",2
"2127","eastriver",2
"2128","eastside",2
"2129","eastwick",4
"2130","eastwilliamsburg",3
"2131","easy",985
"2132","easygoing",24
"2133","eat",132
"2134","eateries",90
"2135","eatery",4
"2136","eaterys",2
"2137","eatin",90
"2138","eating",33
"2139","eatinkitchen",6
"2140","eats",25
"2141","eccentric",3
"2142","eclectic",102
"2143","eclectically",2
"2144","eco",4
"2145","ecofriendly",7
"2146","economic",5
"2147","economical",4
"2148","economy",3
"2149","ect",5
"2150","edge",34
"2151","edges",2
"2152","edgy",6
"2153","edison",2
"2154","edit",2
"2155","edition",2
"2156","editor",2
"2157","edwardian",4
"2158","effect",4
"2159","effectively",2
"2160","effects",2
"2161","efficiency",6
"2162","efficient",10
"2163","également",2
"2164","egg",6
"2165","eggs",16
"2166","egyptian",3
"2167","eight",11
"2168","either",69
"2169","elaborate",2
"2170","elbows",2
"2171","elderly",3
"2172","eleanor",2
"2173","elected",4
"2174","electric",25
"2175","electricity",4
"2176","electronic",7
"2177","elegance",5
"2178","elegant",42
"2179","elegantly",9
"2180","element",2
"2181","elementary",2
"2182","elements",8
"2183","elevated",7
"2184","elevator",315
"2185","elevators",9
"2186","eleven",9
"2187","elite",2
"2188","elk",2
"2189","ello",2
"2190","else",38
"2191","elsewhere",7
"2192","elske",3
"2193","email",32
"2194","embodies",3
"2195","embrace",3
"2196","emerald",3
"2197","emergency",3
"2198","emerging",6
"2199","emily",10
"2200","emma",3
"2201","emmons",11
"2202","empanadas",2
"2203","emphasis",2
"2204","empire",70
"2205","employed",2
"2206","employee",2
"2207","empty",24
"2208","enabled",3
"2209","encantar",6
"2210","enchanting",8
"2211","enclave",13
"2212","enclaves",2
"2213","enclosed",8
"2214","encounter",2
"2215","encourage",2
"2216","encouraged",9
"2217","end",123
"2218","ended",2
"2219","endless",49
"2220","ends",16
"2221","energetic",11
"2222","energy",65
"2223","enfants",2
"2224","enforced",2
"2225","engage",5
"2226","engaged",2
"2227","engineer",2
"2228","english",26
"2229","enhance",2
"2230","enjoy",1258
"2231","enjoyable",21
"2232","enjoyed",4
"2233","enjoying",36
"2234","enjoyment",9
"2235","enjoys",4
"2236","enormous",48
"2237","enough",91
"2238","ensuite",56
"2239","ensuites",2
"2240","ensure",11
"2241","ensuring",2
"2242","enter",22
"2243","entered",3
"2244","entering",4
"2245","entertain",11
"2246","entertained",4
"2247","entertaining",24
"2248","entertainment",92
"2249","entertainments",2
"2250","enthusiast",2
"2251","entire",303
"2252","entirely",15
"2253","entirety",3
"2254","entrance",537
"2255","entranceexit",2
"2256","entrances",22
"2257","entrepreneur",2
"2258","entrepreneurs",12
"2259","entry",73
"2260","entryway",3
"2261","enviable",3
"2262","environment",94
"2263","environmentally",3
"2264","enywhere",2
"2265","epic",16
"2266","epicenter",10
"2267","epitome",9
"2268","equal",4
"2269","equally",6
"2270","equidistant",10
"2271","equinox",10
"2272","equip",8
"2273","equiped",8
"2274","équipée",2
"2275","equipment",12
"2276","equipped",522
"2277","equipt",3
"2278","era",12
"2279","erected",2
"2280","erika",2
"2281","ervs",2
"2282","escape",102
"2283","escapes",2
"2284","espaces",2
"2285","espacio",8
"2286","español",13
"2287","especially",30
"2288","espresso",25
"2289","essence",7
"2290","essential",12
"2291","essentially",5
"2292","essentials",33
"2293","est",32
"2294","esta",4
"2295","established",3
"2296","establishments",4
"2297","estate",15
"2298","estoy",3
"2299","etc",360
"2300","ethnic",21
"2301","ethnically",6
"2302","ethnicities",2
"2303","etsy",2
"2304","euclid",4
"2305","eugene",12
"2306","europe",9
"2307","european",20
"2308","eva",2
"2309","eve",5
"2310","even",123
"2311","evening",27
"2312","evenings",9
"2313","event",16
"2314","events",74
"2315","ever",64
"2316","evergreen",7
"2317","everpresent",2
"2318","evers",3
"2319","every",232
"2320","everyday",8
"2321","everyone",62
"2322","everyones",2
"2323","everything",656
"2324","everywhere",43
"2325","evict",2
"2326","evolving",4
"2327","exact",2
"2328","exactly",12
"2329","example",5
"2330","excellent",158
"2331","except",11
"2332","exceptional",24
"2333","exceptionally",5
"2334","exceptions",2
"2335","exchange",8
"2336","excited",34
"2337","excitement",10
"2338","exciting",83
"2339","exclusive",42
"2340","exclusively",5
"2341","excuse",2
"2342","exercise",12
"2343","exhausting",3
"2344","exhibitions",4
"2345","exist",3
"2346","exists",3
"2347","exit",6
"2348","exotic",7
"2349","exp",2
"2350","expand",2
"2351","expanded",4
"2352","expands",2
"2353","expansion",2
"2354","expansive",15
"2355","expect",23
"2356","expectthanks",4
"2357","expensive",6
"2358","experience",496
"2359","experienced",20
"2360","experiences",11
"2361","experiencing",8
"2362","experimental",10
"2363","explain",3
"2364","exploding",4
"2365","exploration",17
"2366","explorations",4
"2367","explore",298
"2368","explorer",3
"2369","explorers",9
"2370","exploring",158
"2371","exposed",386
"2372","exposedbrick",3
"2373","exposure",20
"2374","exposures",6
"2375","express",403
"2376","exquisite",16
"2377","exquisitely",4
"2378","extend",4
"2379","extended",30
"2380","extension",2
"2381","extensive",11
"2382","extérieurs",2
"2383","exterior",3
"2384","exteriores",2
"2385","externs",5
"2386","extra",207
"2387","extraordinary",4
"2388","extras",8
"2389","extremely",126
"2390","eye",2
"2391","eyes",8
"2392","fab",5
"2393","fabric",3
"2394","fabulous",54
"2395","fac",2
"2396","face",14
"2397","faces",47
"2398","facilitated",3
"2399","facilities",31
"2400","facility",8
"2401","facing",149
"2402","fact",6
"2403","factories",4
"2404","factory",130
"2405","fair",8
"2406","fairly",9
"2407","fairs",3
"2408","fairway",6
"2409","fall",25
"2410","famed",11
"2411","familiar",5
"2412","familias",2
"2413","families",667
"2414","familles",3
"2415","family",516
"2416","family’s",2
"2417","familycentered",2
"2418","familyfriendly",53
"2419","familyfriends",2
"2420","familyoriented",9
"2421","familyowned",2
"2422","familys",9
"2423","famous",154
"2424","fan",59
"2425","fanatic",4
"2426","fancier",2
"2427","fancy",23
"2428","fanes",4
"2429","fans",17
"2430","fantastic",174
"2431","fantastically",3
"2432","faqs",3
"2433","far",73
"2434","faras",3
"2435","faraway",2
"2436","fare",7
"2437","farm",22
"2438","farmacy",4
"2439","farmer",4
"2440","farmer’s",3
"2441","farmers",98
"2442","farmhouse",3
"2443","farmtotable",2
"2444","faro",6
"2445","fascinating",3
"2446","fashion",25
"2447","fashionable",9
"2448","fashioned",3
"2449","fast",135
"2450","fastest",11
"2451","fastpace",2
"2452","fat",5
"2453","father",17
"2454","fatima",2
"2455","faux",4
"2456","favela",2
"2457","faves",2
"2458","favorite",57
"2459","favorites",23
"2460","favs",2
"2461","feast",4
"2462","feather",7
"2463","featherweight",4
"2464","feature",13
"2465","featured",33
"2466","features",361
"2467","featuring",51
"2468","feb",13
"2469","february",33
"2470","fed",5
"2471","fee",49
"2472","feed",15
"2473","feeding",7
"2474","feel",564
"2475","feeling",79
"2476","feels",76
"2477","fees",14
"2478","feet",101
"2479","feetm",2
"2480","fell",3
"2481","fellow",27
"2482","felt",6
"2483","female",112
"2484","females",30
"2485","feminine",2
"2486","fenced",4
"2487","fern",2
"2488","ferry",168
"2489","festival",4
"2490","festivals",2
"2491","fette",17
"2492","fgr",16
"2493","fiber",2
"2494","fidi",5
"2495","fido",2
"2496","field",7
"2497","fields",3
"2498","fifteen",7
"2499","fifth",15
"2500","fill",19
"2501","filled",331
"2502","filling",2
"2503","fills",7
"2504","film",45
"2505","filming",3
"2506","filmmaker",2
"2507","filmmakers",2
"2508","films",7
"2509","filter",10
"2510","filtered",4
"2511","filtering",2
"2512","filters",2
"2513","finalizing",2
"2514","finance",3
"2515","financial",16
"2516","finch",3
"2517","find",238
"2518","finding",7
"2519","finds",9
"2520","fine",45
"2521","finest",17
"2522","finger",4
"2523","fingertips",12
"2524","finish",2
"2525","finished",37
"2526","finishes",53
"2527","finishings",6
"2528","fiona",2
"2529","fios",21
"2530","fire",112
"2531","firehouse",3
"2532","firepit",8
"2533","fireplace",115
"2534","fireplaces",29
"2535","firestick",5
"2536","fireworks",2
"2537","firm",20
"2538","first",272
"2539","firstfloor",6
"2540","firsthand",2
"2541","fish",27
"2542","fishermans",3
"2543","fishing",4
"2544","fit",81
"2545","fitness",34
"2546","fits",185
"2547","fitted",7
"2548","fittings",2
"2549","five",183
"2550","fiveminute",9
"2551","fix",3
"2552","fixtures",29
"2553","flair",8
"2554","flamingo",7
"2555","flare",5
"2556","flat",239
"2557","flatbush",96
"2558","flatbushbedford",2
"2559","flatbushditmas",2
"2560","flatbushjunction",3
"2561","flatbushs",2
"2562","flatmate",7
"2563","flats",14
"2564","flatscreen",38
